datetime,open,high,low,close,volume,timestamp
2026-04-04 12:00:00,2051.77,2053.16,2048.07,2049.89,838.7543,1775304000
2026-04-04 13:00:00,2049.9,2054.99,2049.7,2053.4,816.8571,1775307600
2026-04-04 14:00:00,2053.41,2054.64,2044.17,2053.02,1153.9472,1775311200
2026-04-04 15:00:00,2052.99,2061.64,2052.22,2056.07,2053.1466,1775314800
2026-04-04 16:00:00,2056.15,2062.16,2053.3,2055.6,1774.1562,1775318400
2026-04-04 17:00:00,2055.61,2058.03,2052.9,2056.76,1039.5594,1775322000
2026-04-04 18:00:00,2056.76,2058.21,2054.87,2055.15,338.2281,1775325600
2026-04-04 19:00:00,2055.15,2084.85,2055.06,2064.47,12874.9823,1775329200
2026-04-04 20:00:00,2064.47,2064.85,2059.59,2062.8,1619.6474,1775332800
2026-04-04 21:00:00,2062.8,2071.75,2062.5,2068.66,1957.1154,1775336400
2026-04-04 22:00:00,2068.67,2071.96,2068.18,2069.02,1113.7252,1775340000
2026-04-04 23:00:00,2069.0,2069.07,2062.51,2065.22,1156.3573,1775343600
2026-04-05 00:00:00,2065.29,2065.53,2059.81,2061.94,1031.4629,1775347200
2026-04-05 01:00:00,2061.95,2062.21,2056.87,2057.16,1043.6647,1775350800
2026-04-05 02:00:00,2057.15,2059.74,2053.57,2059.64,1010.0438,1775354400
2026-04-05 03:00:00,2059.63,2060.4,2055.0,2056.41,463.7307,1775358000
2026-04-05 04:00:00,2056.44,2057.95,2053.97,2054.88,584.3408,1775361600
2026-04-05 05:00:00,2054.9,2056.65,2046.79,2048.31,5324.3034,1775365200
2026-04-05 06:00:00,2048.4,2048.8,2027.34,2038.0,6024.7723,1775368800
2026-04-05 07:00:00,2038.01,2042.23,2034.05,2036.95,1404.4213,1775372400
2026-04-05 08:00:00,2036.9,2039.91,2035.51,2038.85,628.1806,1775376000
2026-04-05 09:00:00,2038.84,2045.74,2038.63,2044.08,711.2883,1775379600
2026-04-05 10:00:00,2044.09,2052.39,2042.0,2044.43,1153.9108,1775383200
2026-04-05 11:00:00,2044.43,2045.78,2040.22,2041.85,597.365,1775386800
2026-04-05 12:00:00,2041.8,2041.8,2019.26,2028.07,5191.8574,1775390400
2026-04-05 13:00:00,2028.07,2037.82,2025.39,2036.41,1915.2869,1775394000
2026-04-05 14:00:00,2036.38,2043.03,2034.77,2038.35,1757.3939,1775397600
2026-04-05 15:00:00,2038.36,2069.9,2034.16,2053.7,6038.7582,1775401200
2026-04-05 16:00:00,2053.71,2058.86,2049.4,2051.53,2004.8669,1775404800
2026-04-05 17:00:00,2051.54,2062.19,2048.22,2062.16,5354.0297,1775408400
2026-04-05 18:00:00,2062.16,2066.51,2056.64,2062.6,2687.841,1775412000
2026-04-05 19:00:00,2062.6,2069.54,2057.68,2061.71,2354.7823,1775415600
2026-04-05 20:00:00,2061.72,2074.63,2061.34,2068.56,4571.0547,1775419200
2026-04-05 21:00:00,2068.58,2068.79,2055.9,2059.7,1899.6554,1775422800
2026-04-05 22:00:00,2059.69,2087.31,2049.25,2085.21,7776.4929,1775426400
2026-04-05 23:00:00,2085.26,2122.78,2081.64,2109.66,11664.4531,1775430000
2026-04-06 00:00:00,2109.67,2134.57,2109.67,2121.4,9170.9754,1775433600
2026-04-06 01:00:00,2121.45,2124.09,2111.99,2114.49,3336.5166,1775437200
2026-04-06 02:00:00,2114.59,2147.05,2113.93,2132.97,6338.1127,1775440800
2026-04-06 03:00:00,2132.96,2136.8,2126.16,2128.69,3428.088,1775444400
2026-04-06 04:00:00,2128.69,2134.35,2124.54,2130.7,2419.6665,1775448000
2026-04-06 05:00:00,2130.67,2134.23,2128.22,2131.1,1591.2638,1775451600
2026-04-06 06:00:00,2131.1,2138.86,2119.76,2126.97,4064.3149,1775455200
2026-04-06 07:00:00,2126.98,2140.86,2122.51,2134.51,5494.3243,1775458800
2026-04-06 08:00:00,2134.56,2147.62,2133.17,2138.29,3935.3769,1775462400
2026-04-06 09:00:00,2138.29,2174.35,2138.08,2151.1,10010.306,1775466000
2026-04-06 10:00:00,2151.1,2157.8,2149.4,2153.54,2958.6633,1775469600
2026-04-06 11:00:00,2153.48,2155.0,2146.63,2151.7,3402.1068,1775473200
2026-04-06 12:00:00,2151.69,2154.78,2142.31,2143.53,2840.0473,1775476800
2026-04-06 13:00:00,2143.54,2152.22,2138.13,2146.0,6180.4967,1775480400
2026-04-06 14:00:00,2146.05,2166.22,2137.65,2156.97,13016.3073,1775484000
2026-04-06 15:00:00,2156.98,2170.0,2155.64,2164.94,8081.6785,1775487600
2026-04-06 16:00:00,2164.99,2168.84,2141.0,2141.11,4433.0552,1775491200
2026-04-06 17:00:00,2141.11,2141.45,2123.92,2135.09,5934.0514,1775494800
2026-04-06 18:00:00,2135.07,2148.87,2131.81,2145.21,4422.093,1775498400
2026-04-06 19:00:00,2145.3,2146.47,2136.08,2144.46,3252.9582,1775502000
2026-04-06 20:00:00,2144.61,2155.57,2140.41,2149.25,2755.0431,1775505600
2026-04-06 21:00:00,2149.29,2149.29,2138.02,2139.93,1835.8259,1775509200
2026-04-06 22:00:00,2139.93,2141.48,2105.64,2105.64,5839.5189,1775512800
2026-04-06 23:00:00,2105.63,2110.56,2088.34,2107.29,7191.3351,1775516400
